Time,Normalized,Characterization
219,0.065356975,0.05763698230558804
220,0.061813153,0.059178499503335875
221,0.030350925,0.060403484193199845
222,0.021843282,0.061130834148545816
223,0.073271924,0.06250904020700085
224,0.073543575,0.06375249245183583
225,0.071308621,0.06490088288647199
226,0.068073494,0.06650635886157988
227,0.06996271,0.06728822903609695
228,0.0375497,0.06823170701336027
229,0.02738745,0.0691739619761592
230,0.084298521,0.07001322875186522
231,0.088101647,0.0706080043073612
232,0.079964438,0.07154886578765993
233,0.07984096,0.07251516002233586
234,0.081680784,0.07264193244475575
235,0.041414565,0.07275763267362279
236,0.029251969,0.07336050260613051
237,0.101659546,0.07355329300304168
238,0.103647544,0.07357644786228583
239,0.091620774,0.07347054929077372
240,0.090089645,0.07369295629974235
241,0.089336429,0.07351413877851794
242,0.04325439,0.07336526497640142
243,0.03054849,0.07375244087129743
244,0.103857457,0.07263149954123684
245,0.098152767,0.0724555182058549
246,0.088719038,0.07261945469906785
247,0.08486652,0.07270376805004593
248,0.077593658,0.0719890885334638
249,0.037278048,0.07218877291539542
250,0.02681945,0.07233348585694929
251,0.063850542,0.0728583307962942
252,0.099856765,0.07379144934214484
253,0.094300249,0.07234032105292622
254,0.093312424,0.07389204532491407
255,0.087644778,0.07489567631566679
256,0.043772998,0.07527951886614381
257,0.032746401,0.07680369850381552
258,0.110809276,0.07591696305904812
259,0.110377102,0.07854593528911775
260,0.103203023,0.07930105458885493
261,0.100647025,0.08016799609685116
262,0.093608772,0.08185422061360087
263,0.048255254,0.08462036795561556
264,0.032610575,0.08462756976160532
265,0.040908305,0.08640646213154272
266,0.118847702,0.089178797359288
267,0.107660583,0.08999567616524333
268,0.101437285,0.09187644620989825
269,0.103659892,0.09391586817200671
270,0.052107772,0.09372361145222133
271,0.03438866,0.09960768780410735
272,0.127935693,0.09928641503406513
273,0.127021954,0.1025411467335597
274,0.118366137,0.10212368158582152
275,0.118539007,0.1066479398486635
276,0.118761267,0.10659085995052735
277,0.060454893,0.10829649137864268
278,0.037203961,0.10936556019227593
279,0.13501099,0.11015733953497217
280,0.143642111,0.11378918978431586
281,0.141580026,0.11289732616930713
282,0.138530116,0.11435575598644368
283,0.134776381,0.11627515000931314
284,0.074062184,0.11645850209667391
285,0.03924135,0.11430681325708335
286,0.161879831,0.11791710420023714
287,0.160608006,0.11983690281195265
288,0.154372361,0.12014460902392093
289,0.157508705,0.1196789681884932
290,0.154335317,0.12019828615241572
291,0.085224607,0.12411692575974957
292,0.042254217,0.12424146457515971
293,0.177573902,0.12476959961525984
294,0.173437384,0.12642906130718634
295,0.164608698,0.12381201836791939
296,0.158052009,0.12629680744169441
297,0.154977404,0.1284104427977642
298,0.081693132,0.1261090356416838
299,0.046909342,0.13232728755134943
300,0.178746944,0.13018492213763258
301,0.171474082,0.13390806694976126
302,0.158336009,0.13766858844724572
303,0.129405082,0.13847581564575553
304,0.033771269,0.13970038416692496
305,0.073259576,0.13717534429683004
306,0.054293335,0.14768311087554747
307,0.200330921,0.14793259431618036
308,0.198787445,0.1537104416094308
309,0.181858593,0.1508227977098276
310,0.149198627,0.156695280933428
311,0.042143086,0.15630926400429504
312,0.085792606,0.15789715923548275
313,0.065122367,0.16036037588169552
314,0.229126022,0.16241939745787276
315,0.232398192,0.16534997075803687
316,0.227310893,0.17068549808807745
317,0.231719063,0.17472738859174264
318,0.229681673,0.17670641022805603
319,0.121527178,0.17072726084012482
320,0.069925666,0.1767252309786634
321,0.259847381,0.17976820623488696
322,0.240819401,0.1777307280644102
323,0.230299064,0.1864226812927412
324,0.226841676,0.17766732859603956
325,0.2162596,0.18127382036501946
326,0.116575704,0.17665574090951836
327,0.065801497,0.1789565298113759
328,0.242943225,0.18865376544464232
329,0.23517645,0.17934819594858145
330,0.215815079,0.17557059332561623
331,0.208986738,0.17333716858364734
332,0.203491962,0.1710629640759645
333,0.1086978,0.16809886087534107
334,0.058639765,0.16845460891141847
335,0.224680809,0.1664642806700788
336,0.210690737,0.16811623488238375
337,0.184217025,0.15738864394462332
338,0.173190428,0.1506482604681571
339,0.152705406,0.1445154315466219
340,0.084113304,0.1449155681595889
341,0.045798039,0.13855204519133119
342,0.058306374,0.1376282465691008
343,0.166041044,0.1254610926714098
344,0.146605586,0.1269553040017277
345,0.133788556,0.12905936185021996
346,0.125947695,0.12446375932680792
347,0.065999062,0.10728431218317425
348,0.03410466,0.10706546620700999
349,0.144111328,0.11103321846563483
350,0.115118662,0.09528320839845085
351,0.105351542,0.09421953261664617
352,0.096757464,0.08862405393697226
353,0.095362161,0.08038672172212649
354,0.049403601,0.08428685464548502
355,0.02681945,0.09503936605711255
356,0.103005458,0.07248863890746117
357,0.096337639,0.06842308435756199
358,0.086903909,0.07794912926093597
359,0.086212432,0.07395875720257991
360,0.083952782,0.07236953808187833
361,0.042390043,0.06031780608391726
362,0.025313017,0.06688898187934278
363,0.106796236,0.05945011406476756
364,0.092855555,0.05662868445570899
365,0.084928259,0.058333426050577994
366,0.083816956,0.07171300562713559
367,0.085027042,0.04869021745141711
368,0.043328477,0.07048587597579618
369,0.026127973,0.06258983603889899
370,0.10711728,0.06784796390658665
371,0.085879041,0.06219701935325755
372,0.081359741,0.05781319419696968
373,0.078211049,0.059373894621588444
374,0.074259749,0.06445167578534038
375,0.037858395,0.07334322231657242
376,0.024707974,0.05841817958628735
377,0.087583039,0.06028437998860052
378,0.073790532,0.06579281795074254
379,0.068271059,0.06195741449458994
380,0.0663448,0.06900583130856308
381,0.065035932,0.0704989500550793
382,0.032981009,0.05065700407458366
383,0.019287284,0.06406655557716069
384,0.026560146,0.042328981646862184
385,0.083779913,0.0621375709421137
386,0.065616279,0.04270651338704482
387,0.062257674,0.05596278013418664
388,0.058985504,0.06679637370568306
389,0.030141012,0.03478342413294952
390,0.019250241,0.07166851472729817
391,0.073432445,0.039321905777846326
392,0.064492628,0.05716489840018779
393,0.057664288,0.05738160795188406
394,0.05708394,0.07100099645494576
395,0.051873163,0.055375180124874496
396,0.027943101,0.045580757872273794
397,0.016397896,0.07485080657526498
398,0.065653323,0.04220174273369035
399,0.055095943,0.04144902584120268
400,0.049959252,0.04871000565312209
401,0.025881016,0.053234041032175466
402,0.021065369,0.03421627286717578
403,0.019966414,0.060342954571513154
404,0.017706764,0.035233134677780054
405,0.068666189,0.040310884214298286
406,0.057516114,0.050692592333232867
407,0.054639073,0.05697092503105017
408,0.05251525,0.02121794144420232
409,0.050169165,0.029960889902391433
410,0.027547971,0.029887613911266205
411,0.014940854,0.02648214832215882
412,0.0629615,0.024589063204432934
413,0.052564641,0.01416277615956586
414,0.047576124,0.045359825125018634
415,0.046711777,0.037584794957241
416,0.041167609,0.034054232611815324
417,0.020867804,0.02826412523124751
418,0.013594942,0.04500369686998469
419,0.053712987,0.025964364842859973
420,0.045279431,0.019731389121688994
421,0.044933692,0.017074602897435457
422,0.040587262,0.01879555140741703
423,0.039401872,0.04675302961179131
424,0.021583977,0.032984778836341544
425,0.013236856,0.01736697316826293
426,0.049341862,0.030355764212785605
427,0.042723434,0.02313881298597506
428,0.039315437,0.06004078212246504
429,0.036808831,0.032654273600492764
430,0.033351443,0.026932905507257708
431,0.012372509,0.0439229103343424
432,0.011804509,0.054806213890330746
433,0.042476477,0.04838199296329297
434,0.035870397,0.04080123357167705
435,0.031993184,0.018792499868758538
436,0.034314573,0.0431500446592397
437,0.030894229,0.03197642790256152
438,0.015805201,0.02860860250118751
439,0.00965599,0.014485293650059922
440,0.021374065,0.04947411509472067
441,0.039500654,0.03873383438062205
442,0.032536488,0.05045214311486023
443,0.029313709,0.01877153801241889
444,0.030634925,0.042170597938858106
445,0.01496555,0.020915758571065392
446,0.00954486,0.029578833281748474
447,0.035734571,0.03625420570155746
448,0.031869706,0.039053895961262255
449,0.030733707,0.011888024323965251
450,0.029795273,0.03516090038809988
451,0.029486578,0.03150716456304277
452,0.014199985,0.015845639517886208
453,0.009865903,0.014619714686425991
454,0.036500136,0.03718426847878863
455,0.033549008,0.012723353661391443
456,0.03252414,0.023611878559919884
457,0.031585706,0.013689746641505303
458,0.030857185,0.020737467392173414
459,0.014064159,0.017801925394792997
460,0.011508162,0.012486492769235072
461,0.038031265,0.041716560711198405
462,0.034672659,0.021809706932168996
463,0.034722051,0.045922511885567494
464,0.032783444,0.03496695557475681
465,0.034166399,0.01598056868235593
466,0.016669548,0.021544208432902903
467,0.010409207,0.03535322212037824
468,0.045476996,0.00904734499717498
469,0.044316302,0.02889889733801114
470,0.041846739,0.020883573979417376
471,0.040846566,0.009154179181448114
472,0.040611958,0.022014498969968252
473,0.021114761,0.031686566727058364
474,0.013520855,0.03977011474096429
475,0.052070728,0.017085175680549416
476,0.047872472,0.037550749412836655
477,0.048613341,0.04300657199469821
478,0.049020818,0.05309961721615672
479,0.049057862,0.04000190255154909
480,0.025485886,0.04806679032636119
481,0.015706418,0.05254911102906216
482,0.065616279,0.06446581543799346
483,0.063936977,0.060388728934471225
484,0.065986714,0.049143365930318046
485,0.065974366,0.0630621813579788
486,0.064492628,0.07312553521387191
487,0.033944138,0.07098480067797129
488,0.021090065,0.06984540879350576
489,0.086014867,0.04871261727519047
490,0.079507569,0.058750015704805134
491,0.077334354,0.07066700471064286
492,0.080594177,0.10231179244633293
493,0.083607043,0.10147302908158058
494,0.042797521,0.07910572175367721
495,0.02800484,0.1157159239812237
496,0.114847011,0.11550255990588702
497,0.115056923,0.08706882619972836
498,0.124787,0.10208783468163059
499,0.124935174,0.11707905073979054
500,0.130010125,0.10204822407670622
501,0.06572741,0.12390650432371851
502,0.043575433,0.12640490390951592
503,0.172437211,0.13672269104435633
504,0.173733732,0.14010147284893532
505,0.172214951,0.14630267033827496
506,0.167695651,0.14425259235990778
507,0.174104166,0.14858535791767508
508,0.08526165,0.13337214858344362
509,0.057886548,0.1490472441431127
510,0.224828983,0.1652951440579873
511,0.226767589,0.16934327264962365
512,0.221581508,0.1755550913962681
513,0.232929148,0.183640321981095
514,0.222507594,0.17122120134312763
515,0.107796409,0.18798440133634595
516,0.078840787,0.18976667833976962
517,0.28130788,0.1918013476370644
518,0.273775714,0.180642305488052
519,0.255698516,0.20085552036578036
520,0.264341985,0.20712254615625972
521,0.248512089,0.21644962991750732
522,0.115896575,0.21421823226118314
523,0.090583558,0.21106739974050784
524,0.291605957,0.23121035959683947
525,0.283802139,0.2547195194624065
526,0.268429111,0.23905900692104073
527,0.271355543,0.2412677713216677
528,0.262329291,0.24310828950401517
529,0.124589435,0.23684940992792297
530,0.093472946,0.2483305062979816
531,0.316165757,0.24722659570606573
532,0.305509594,0.23229471245094943
533,0.285864223,0.24143308537179314
534,0.275627886,0.24469607555470269
535,0.267465982,0.2424058829855811
536,0.117612921,0.2353578483898677
537,0.083804608,0.23562084771089592
538,0.302286815,0.23720091356714165
539,0.271701282,0.22115458101100988
540,0.258822513,0.21915807414756247
541,0.235546885,0.22065992815199276
542,0.22286568,0.21287849899473493
543,0.094683032,0.2138066133091922
544,0.073148445,0.20044114619866504
545,0.26307016,0.2179901550295675
546,0.23190428,0.20036916453922782
547,0.213851777,0.17543092854431153
548,0.201121181,0.17477543795966854
549,0.194231102,0.17190900471987985
550,0.087200257,0.17953779436459052
551,0.059442373,0.18062718133943886
552,0.219457684,0.1587206040306073
553,0.193095103,0.1518872327974598
554,0.182253723,0.1386627050554024
555,0.172153212,0.14653728042555347
556,0.16488035,0.15452277298092337
557,0.078618527,0.13011366099354088
558,0.051873163,0.12174089340938725
559,0.19762675,0.11160787918406777
560,0.166300348,0.12733142186521298
561,0.150680365,0.1145764396686923
562,0.150087669,0.10838815383517542
563,0.14675376,0.10336873177903352
564,0.064616106,0.10269542417957374
565,0.046254908,0.09786003272997185
566,0.171214778,0.0939204533757301
567,0.145272022,0.10198811764757298
568,0.095522683,0.09463018010260617
569,0.047403255,0.09116538301527821
570,0.145407848,0.08938608334455689
571,0.058306374,0.084749067479031
572,0.04003161,0.09149062612747914
573,0.158002618,0.09048800422190652
574,0.129158126,0.10314152838538543
575,0.122910133,0.09456304983249086
576,0.109475712,0.08842299803714665
577,0.109006495,0.09787291292833619
578,0.046847603,0.09177117270795487
579,0.033882399,0.09284273445659409
580,0.127491171,0.08984588032187184
581,0.097535376,0.09292318540667976
582,0.09085521,0.09294386421383577
583,0.080087916,0.0925877709776864
584,0.075963747,0.09358403198115185
585,0.034808485,0.09041438535902359
586,0.026399625,0.09445525587039917
587,0.096967377,0.09440424235173557
588,0.081075741,0.08523770956956102
589,0.075358704,0.08891816364421426
590,0.067851234,0.08364644024497878
591,0.064455585,0.07423635715189789
592,0.029857012,0.07579768871497229
593,0.025078409,0.07692791793995085
594,0.083446522,0.08502785641876752
595,0.066999234,0.07283512734326023
596,0.060195589,0.06145937464698663
597,0.060084459,0.05600024932451679
598,0.057849505,0.05251077778619224
599,0.023090411,0.04704573154046208
600,0.017361025,0.04297330725079966
601,0.068863754,0.04227874144283379
602,0.05607142,0.03872397280754371
603,0.052700467,0.03543767755121028
604,0.05087299,0.02812954009253113
605,0.049144297,0.026691731382784585
606,0.021053022,0.023554518438725386
607,0.016002766,0.015670616795571586
608,0.064850715,0.015698324575743397
609,0.051934902,0.010814278233919299
610,0.047502037,0.011748001658768695
611,0.045118909,0.012300455860351856
612,0.043032129,0.008784385141856253
613,0.015879288,0.005216996105430881
614,0.011927988,0.011207851028302452
615,0.042809868,0.011660570095215452
616,0.031635097,0.011692707807061595
617,0.047847776,0.015060408866436335
618,0.043464302,0.014237423405526362
619,0.039895784,0.01834357173478291
620,0.017323982,0.02342078950224716
621,0.012718248,0.024770265798747713
622,0.052021337,0.03264646965342182
623,0.044192823,0.03612884987441016
624,0.041315783,0.04416872078123714
625,0.041031783,0.047116194755863254
626,0.038364656,0.05310425600749016
627,0.015101376,0.054572283679473914
628,0.010717902,0.0577950287915084
629,0.01705233,0.05663226980048219
630,0.048625688,0.0649656192791233
631,0.044513867,0.06515408625423949
632,0.039945176,0.06751647472530019
633,0.036771788,0.07129763349145161
634,0.01597807,0.06889721669999652
635,0.012125553,0.07272787101673572
636,0.054219248,0.07121871710293393
637,0.043538389,0.07168576505385993
638,0.039957524,0.06650605605689693
639,0.038710394,0.062393885273760524
640,0.03438866,0.060804885244599906
641,0.014224681,0.0557470317520585
642,0.012409552,0.051294215192660204
643,0.048354037,0.04444170587948522
644,0.039389524,0.039411241741058006
645,0.037586743,0.03386277742320014
646,0.039056133,0.023617272918594886
647,0.034289877,0.017280372774135286
648,0.01310103,0.00922753249827832
649,0.010890771,0.0007527539388923521
650,0.046291952,-0.004271012621581215
651,0.040192132,-0.012360822950376646
652,0.036240832,-0.01900630155910528
653,0.034746746,-0.024963193358056808
654,0.034425703,-0.02971518673376734
655,0.011434075,-0.03224345328480324
656,0.011187119,-0.03332300092435748
657,0.041019435,-0.03441372712542784
658,0.034993703,-0.03554712016849892
659,0.034919616,-0.030062987964520626
660,0.034203443,-0.027806725386612594
661,0.031388141,-0.020712249657136427
662,0.014274072,-0.0126089091603647
663,0.012187292,-0.002515516854346081
664,0.047168646,0.010380919238981993
665,0.04505717,0.026104415981008502
666,0.048638036,0.0428672178905358
667,0.05104586,0.062294884869751835
668,0.040970044,0.08212961286753123
669,0.013743116,0.1058010711882666
670,0.0248438,0.12950417846712575
671,0.101992937,0.15688547952042114
672,0.121391352,0.18524489237946115
673,0.143568024,0.2140950163022871
674,0.157805053,0.2435906784195866
675,0.139493246,0.2741925684219232
676,0.046230213,0.30632704628848567
677,0.072172968,0.3381657869508594
678,0.298607167,0.3693900846571709
679,0.397488455,0.4004087385467403
680,0.479342109,0.4314964903817772
681,0.524905539,0.4609059289582586
682,0.573889314,0.48955445847777795
683,0.278257971,0.5164356580814218
684,0.233954017,0.5408803210223166
685,0.848801027,0.564760056169059
686,0.885251772,0.5853468084890234
687,0.932408071,0.6034172495013984
688,0.922319907,0.6191492007401018
689,0.906625837,0.6318563932019986
690,0.386622379,0.6414574938881833
691,0.294236041,0.6478831006612212
692,1.0,0.6513298501553438
693,0.927221989,0.6508794599974089
694,0.875250043,0.6477324128362189
695,0.810177068,0.6411175851983693
696,0.712863952,0.6314065943793553
697,0.311004371,0.6191910126395482
698,0.234262712,0.603586161591548
699,0.764008594,0.585546630459192
700,0.630405255,0.5650060292601036
701,0.569246536,0.5421440121269566
702,0.508334774,0.5170723657548298
703,0.447645272,0.49064973660159134
704,0.204714395,0.462807550875641
705,0.151236016,0.4339195135433065
706,0.461869953,0.40413565690855285
707,0.359901711,0.3740505666947759
708,0.327266441,0.343651127676264
709,0.285073963,0.3135675251417066
710,0.244869484,0.2837273138272516
711,0.106907367,0.25494263406467477
712,0.079643395,0.22709343911906438
713,0.117798138,0.20047885565445417
714,0.243770528,0.17511468189805307
715,0.182315462,0.15161955113776146
716,0.166843652,0.1300757464885252
717,0.151396538,0.11037866693065873
718,0.071012274,0.0927514975597008
719,0.05894846,0.07727941965316583
720,0.162842961,0.06391592324806873
721,0.126083521,0.052667414790183616
722,0.118847702,0.04350446791801237
723,0.113303534,0.03628870027600186
724,0.099165288,0.0310352220366249
725,0.043859432,0.027549487379615385
726,0.03845109,0.02562896097651974
727,0.099288766,0.025301511493894695
728,0.078532092,0.02602801703732524
729,0.072284098,0.027952678862227767
730,0.065480453,0.030676336687790223
731,0.053996987,0.03403053508647432
732,0.020756674,0.03778230207091553
733,0.017039982,0.041768028342817995
734,0.06335663,0.04577938794904963
735,0.043933519,0.049619220051742734
736,0.038574568,0.053147516950373716
737,0.039426568,0.05615596545775608
738,0.033635443,0.05859983519052463
739,0.013459116,0.060208922169112195
740,0.010964858,0.0611719989854681
741,0.037092831,0.061249361249051934
742,0.029721186,0.060454520474989226
743,0.029227274,0.05884314192019435
744,0.027375102,0.0563124202943057
745,0.022794063,0.05307879408506042
746,0.00914973,0.049126230389837405
747,0.008310078,0.044502238760892945
748,0.027436841,0.03943554903436961
749,0.022954585,0.033967112917173393
750,0.018892154,0.028221953831565293
751,0.018472329,0.022379723926174218
752,0.016212679,0.01655329496351451
753,0.00592695,0.010852140104137684
754,0.003914257,0.005472207345465955
755,0.007099993,0.0005210899897549498
756,0.020534413,-0.003934783039344116
757,0.016385548,-0.007762709491459234
758,0.014619811,-0.010892543500549377
759,0.014088855,-0.013256920528838026
760,0.004679821,-0.014836477770759018
761,0.004309387,-0.01561576188509529
762,0.017484503,-0.015576083376312604
763,0.014879115,-0.014780070709629344
764,0.014224681,-0.013252650894288313
765,0.012397204,-0.01106850832761204
766,0.009223816,-0.00831112265241026
767,0.004087126,-0.005093575556197864
768,0.003407996,-0.001525837995595512
769,0.012570074,0.0022939290016723043
770,0.00976712,0.00619070822904573
771,0.009779468,0.010088653024953986
772,0.009334947,0.013837337883589507
773,0.008668165,0.01732195387034209
774,0.003642605,0.020431880051867156
775,0.003099301,0.023076935470391875
776,0.009643642,0.02516809722687733
777,0.008223644,0.0266496605601062
778,0.007828514,0.027483142224426677
779,0.003395649,0.027641243859781554
780,0.00276591,0.027126146308682562
781,0.002309041,0.025962594239562254
782,0.002568345,0.024190771976245227
783,0.01055738,0.02187883991232524
784,0.007050601,0.019105005816988613
785,0.008952165,0.015963593231438027
786,0.006877732,0.01256666549829828
787,0.006927123,0.009027181097864309
788,0.003222779,0.005466609617937661
789,0.003938952,0.0020027154545092535
790,0.010322772,-0.001240483033144592
791,0.008149557,-0.004157906384076591
792,0.00796434,-0.006649191748704735
793,0.00711234,-0.008625545282748861
794,0.006371472,-0.010023255642199087
795,0.002642432,-0.010793553662500963
796,0.002580693,-0.010912185085514009
797,0.00993999,-0.010372526772128979
798,0.009458425,-0.009192559173103656
799,0.009075643,-0.007416397810938457
800,0.007989035,-0.005103436064822761
801,0.008890426,-0.002333452048713419
802,0.003235127,0.0007987295717426125
803,0.003136345,0.004184451274700639
804,0.012755291,0.007709356071793339
805,0.005692342,0.011255210846264359
806,0.013570247,0.014702908791109914
807,0.012261379,0.017940115890717014
808,0.012014422,0.020864287411160996
809,0.004852691,0.023387362506821358
810,0.004062431,0.025438547023176005
811,0.017200504,0.026967623520022188
812,0.016015114,0.027949670061746805
813,0.017138765,0.02838276985216069
814,0.017484503,0.02829111708181362
815,0.016793026,0.027723421528585358
816,0.007223471,0.026751957848473316
817,0.006791297,0.02546942014456849
